62-3087,iCkILY,XFZhnY,1995-12-07,4.41
91-0933,atfMIa,gdOjwi,1993-03-27,2.44
89-9483,DBAdKC,AYBkYZ,1999-01-10,4.46
73-3505,cqclNe,BNlQiF,1990-03-05,2.31
50-2633,zpOran,tDEalM,1992-08-08,3.62
67-5490,JiGeUI,PJiNVS,1995-06-08,3.94
68-2213,UNXRUD,cqQHtd,1996-04-23,2.92
84-2033,zLXvYR,gWKxvu,1996-10-02,1.19
49-2232,CBZvEF,Vaztgx,1997-09-18,1.99
71-5235,vVaEaw,xCbvFX,1996-08-18,2.84
67-3111,MdotCc,PoHAWE,1990-11-23,3.99
89-5755,xxyVYz,vubBVq,2000-05-30,4.04
75-0148,bUEbBm,kAZKEy,1999-12-04,1.01
79-6334,UueLOi,XfXyzd,1999-01-01,3.48
70-3431,aqKSTL,peJRri,1997-05-22,1.50
43-0319,GNMUBL,ZKQeag,1996-01-03,4.79
71-2744,RHmrwO,BvDROJ,1993-05-01,3.58
74-3139,zpbjxi,WXnYtk,1991-03-22,3.54
99-5410,ivfsqz,PlHJxm,1990-06-04,2.26
88-1103,rtViHq,lJuUrD,1999-08-04,2.90
98-2057,nKoAjT,aWgSCo,1997-12-01,2.18
46-6778,wdXMii,rhDmrr,1990-12-21,1.92
75-1932,UPrApK,KSMgPL,1997-04-13,4.10
49-2124,FnLJYs,lxWfzr,1992-03-26,1.05
75-1130,ajADlD,VQEsbA,1996-10-26,1.82
52-6555,CEDuez,LaWekc,1993-04-07,4.49
57-0050,vCmrxj,jWyvuB,1998-11-18,4.82
50-8558,JWVopt,ODBTZl,1990-04-23,3.91
70-4333,XAiZWR,UOnyWd,1995-07-22,2.07
56-1898,VunmXB,jgOkbD,1997-06-12,0.87
48-5608,IHGwPT,wvfRjv,1998-11-11,1.07
82-7997,JSFvxn,oABXmy,1992-07-03,1.16
44-7095,ZJbOQy,dGJtWu,1997-05-10,1.08
67-1002,ruKnkV,IBjbTL,1994-01-13,0.83
92-6892,MHhXBz,ZGhCxh,1999-08-22,3.24
61-2193,qRUNoO,PvtbzY,1990-01-25,1.82
67-5157,gyJZrM,ZJUYgl,1990-10-06,3.79
69-5106,CXPJHS,CPwFhK,1994-03-10,1.91
95-3011,DFhUFa,VzizmS,1994-10-18,2.81
94-2769,CKCrbp,GpGJhb,1990-03-09,3.54
64-6536,OREDxC,zztHUn,1995-01-16,2.25
74-7579,EkHVWj,VJZvbV,1991-04-09,2.83
71-8312,bYcmmc,BLOaZD,1999-04-14,4.24
50-3629,ynUSEc,QMnXpt,1995-05-16,2.48
46-4807,kZOVrF,QgLReK,1990-04-05,4.70
64-9255,pIWQlw,BJKlJW,1993-10-09,2.06
98-8931,tlaArD,DTWMhh,1995-08-13,0.74
89-2090,xRauSv,aVCWZG,1995-02-21,4.14
66-6002,UURDKb,XYunER,1994-09-27,4.16
99-1486,dpWBoe,qpSaLz,2000-11-08,3.77
78-8886,qBztJC,qhLyrV,1995-04-15,2.54
83-2907,KyRjfd,sPVsfQ,1998-03-08,1.64
86-4129,QgUJRo,YaAiQU,1994-06-18,1.33
89-1162,tMEhIt,MQPLZj,1994-10-05,2.53
55-7129,CGepBR,PEMdZv,1996-09-07,4.67
56-2200,GUqWcj,CtItBY,1993-09-24,1.01
58-5590,Cpyfls,wmRlKO,1995-01-29,2.07
91-0265,ZDPMrs,rgGKso,1996-06-03,1.50
76-8208,cKitAx,tIwrdA,1996-01-08,3.72
71-6459,rStgJB,UnegkZ,1995-07-04,0.80
73-9277,UqaRwI,OuiJVs,1993-12-03,1.10
45-7141,sZFlRP,aqbihB,1999-06-15,4.98
45-7884,PvTurr,efFyzk,1999-03-16,3.07
91-4791,kpfOzi,RXNSOb,1993-04-28,2.75
96-1500,ZMrVHr,AHxaBJ,1990-05-17,4.01
66-4163,GxwAeS,JqfuOy,1996-05-21,2.67
91-6601,hRFwzV,PYgJzo,1993-04-03,3.41
82-9195,XuoTqO,BPlnRu,1990-10-21,2.21
68-4828,gmjKUe,PrmHzQ,1995-08-23,3.88
58-5248,JljaOT,MlhWta,1991-06-13,2.21
99-7202,kzCKif,hlucIF,1998-11-01,3.21
92-2363,vthilY,Viyrut,1999-01-24,0.87
70-4365,kOyWOB,yYFKxc,1998-01-28,4.84
60-9848,KDqPiP,kWGPOP,2000-04-22,3.70
99-6596,ajTSuf,FSKhfQ,1991-11-23,0.88
67-5922,lLdjaI,Nvrkvh,1995-01-26,2.95
79-1816,onNvHv,VNobzA,1997-08-10,3.76
96-8688,WNbRPL,bMeJnA,1998-08-15,4.43
60-7314,YRpZTa,bRuAeY,1996-01-10,4.51
78-6202,vJpQVm,OPSHcV,1995-03-19,4.66
88-5938,kMNpfd,FmihDG,1997-10-01,2.23
88-2130,xWvqIr,bUWNEJ,1992-10-28,1.51
89-2685,MwKkGz,HLQRQa,1995-10-19,4.26
74-6959,HZQIZv,WHWifk,1991-10-20,1.00
79-1498,QEkJNQ,cJUhxG,1993-10-15,2.10
76-6671,oapgcZ,cskxRH,1998-10-28,2.31
89-4024,pXaDWj,YVlvqI,1992-08-21,3.85
93-0355,rSdnPd,yDuibX,1990-04-30,3.17
96-7736,NHgeHW,kuhGof,1998-01-12,4.91
65-4928,loCGjJ,QbzYsa,1999-06-18,3.45
76-5085,gBheRG,RumfBP,1996-03-18,2.67
89-1013,qzGqtd,lFWBtM,1995-03-17,2.80
93-0251,JrAaMa,NDcCbD,1996-01-03,3.45
59-8417,rdVByP,pSwOvv,1994-02-16,4.80
71-6294,lqtyFx,DHgWDA,1994-03-21,1.38
58-2438,OgftTs,ZizApL,1992-09-14,1.24
71-5531,NHrJPd,azvZlj,1991-07-12,3.64
91-6641,FeoTla,btMheB,1999-06-14,3.61
95-3112,wFzZYD,SDLJxW,1995-12-17,4.92
54-9892,ALZmBy,eTXfQu,1990-02-25,3.95
83-5967,PNhzoB,AUMlRA,1990-06-11,4.20
94-1380,KrMyfa,ajrDsm,1995-11-24,2.15
73-0541,UKOLsj,pxthdl,1996-02-10,4.05
89-2934,oANlde,MMUHlT,1990-06-03,2.11
94-1923,uABcNw,VYaTur,1994-12-30,0.78
83-1896,xwRlEE,HIhePq,1998-01-28,2.55
88-5266,JYynuq,JcRBBQ,1997-09-19,0.84
72-1148,oHMjdb,xTqbpd,1990-04-22,3.47
90-9109,LCvkLv,ThhUwt,1999-12-18,3.53
95-9077,xBtioa,DxqbWV,1997-12-09,2.60
79-8820,QrYwLg,ZfBfZg,1990-08-02,4.29
92-1528,XFYqRb,QWvIKr,1993-04-06,3.33
77-3623,TrInxr,NMEbjW,1995-12-01,1.84
91-1621,KbEwQn,TlDNlU,1996-05-14,3.23
96-5253,eXHUAI,SiKuFi,1990-11-28,3.79
72-8983,vGVFhi,VElUyp,1990-06-31,3.99
96-5439,SRXjBt,XCDrwN,1997-02-17,2.17
73-5274,nzGtof,hVdOAj,1992-07-07,4.69
45-4383,qQRIJB,UcyVYa,1991-06-19,3.71
98-0153,KkQfxH,skstey,1995-04-22,2.97
95-0953,vxVzUq,CbAZtG,1990-05-05,2.59
45-2503,yefIuo,xxQbpa,1997-10-23,1.41
83-3744,HlZctB,rXsWEM,1995-10-10,4.99
45-8890,MTdNmk,jWXqtl,1995-02-07,0.84
50-9573,ztAxOn,INFiFu,1997-10-18,0.90
82-8999,wgWywE,SyziGK,1996-05-05,2.07
74-5908,xSwDAk,mLJSeL,2000-10-26,1.80
97-1819,aeFlCE,EjPvfk,1993-02-04,2.89
81-0080,uZQofq,qHdWZv,1992-12-24,1.88
54-9249,lqIgxm,xFFCDs,1991-12-04,2.03
99-2474,CaYYMz,GFdLuh,1991-06-14,2.56
83-0073,CWwoTY,XzshXY,1999-08-03,2.21
57-3207,ijKlzE,NOqnHW,1996-09-27,4.87
86-1542,RtsbKE,tchQFM,1990-10-10,4.91
92-5318,EDmuau,zgweYB,1995-04-11,3.69
45-1361,vSjkXl,ihlIWC,1990-02-26,4.11
52-7107,ZKocqj,bJgvPa,1996-11-03,2.13
98-7895,aUqCYy,LfHXik,1992-09-10,3.59
71-2013,sWYvvk,rTGMOI,1993-02-06,2.83
68-3520,UaQCns,jSWUjB,1990-05-29,2.51
97-9778,VrPRHi,bwRJvh,1993-10-30,2.52
84-6864,cynwce,AkPIUg,1991-01-16,2.20
76-7998,BRKJjh,wRzVtu,1998-07-10,3.79
77-6611,QJrfpf,rbmiGk,1991-09-16,3.27
86-8290,LKfdCc,byIRWW,1997-02-06,1.13
74-0402,ZGRTAC,CGoQLS,1999-12-22,3.55
96-8069,YSqZAC,nLcwYH,1997-03-16,4.57
96-4092,ICqcwU,zCfPPk,1999-07-12,0.94
50-6794,ZtBKcc,PaDVne,1994-02-18,1.27
75-1463,YkYhZa,jVqowC,2000-05-21,4.58
81-8821,rbyldu,tPXtYu,1999-08-19,3.61
69-0423,DgXySY,Mjhmng,1991-02-05,4.67
86-1138,HyvQwl,FhvTgA,1991-06-05,4.31
86-9053,jEBMOH,JWANwf,1994-08-06,1.64
82-6509,UQTzst,MvFhxI,2000-12-03,1.26
95-7040,yCXlzA,XfmLQz,2000-04-12,3.68
48-9173,GzNdbn,jxbBmt,1998-08-24,3.57
45-1689,nMHILM,eriVFC,1992-12-02,1.04
83-4556,uyOAzH,qagkXG,1995-07-03,2.21
82-0787,Ryerdi,qYAlYm,1992-02-21,1.89
52-0376,DWNuXj,UFWLbl,1997-05-03,2.99
87-3712,bcJHHb,LxtWqW,1997-04-28,1.54
75-4403,RHPYAl,eJVzfB,1997-05-15,4.33
84-4799,MoFoxg,YBXPXS,1990-03-12,2.92
49-0629,yWSEDV,cRZZNV,1991-08-31,3.12
47-3601,tsJYGx,rbypTr,1994-11-25,4.40
84-2511,KHfsVw,kYiRFJ,1993-03-06,3.82
77-8474,YMbizV,uUUzYA,1996-09-06,4.80
66-8428,hPSsrS,UXBKZi,1995-12-18,3.57
57-2602,ldvqnM,yrgtcP,1991-11-21,4.10
43-6439,GazFhC,PKEfGk,1996-04-11,0.73
69-0837,ttpTfY,sKSoIp,1998-11-25,1.24
84-9579,Rhecfo,VbKjVT,1997-04-26,3.36
62-3675,REplwV,YDFtNH,1992-09-11,2.79
59-0153,HlxOJb,KqkUic,2000-02-27,0.87
78-4345,vozqTS,lHstKa,1993-06-12,4.90
79-5961,oFJNaP,nIEKjH,1994-10-04,4.65
71-2431,NmJCVK,ZfhfUv,1997-02-03,3.04
95-2458,eGLkbq,ZxKKKK,1997-04-28,1.09
69-8410,BPEMSh,qIbcnp,1991-02-23,1.85
71-5798,sTuWvr,zZvqoB,1996-09-27,1.20
86-8273,CYcRQE,UioTKX,1999-03-24,1.04
86-7663,tWmQzE,tIyKMc,1992-04-16,1.58
75-5243,AqLcJp,hYOqVz,1996-07-21,4.77
91-8043,zQzKwk,gmQcZS,1999-02-06,4.65
49-9771,xvGroJ,jgmaLy,1991-09-25,3.24
58-0132,qxjACx,lxJlVI,1999-03-22,1.91
62-5739,otbrYw,NZjtoN,1997-10-10,3.93
58-4735,ZEftqu,HWXAxS,1997-05-17,2.39
57-2886,JEjmgK,Ccpavr,1990-10-14,3.82
74-8407,fZOLAQ,ZnqnMc,1997-01-12,1.78
90-1218,YYFraR,AYNeHl,1997-08-20,3.65
47-4422,KVZjry,UCwxbU,2000-08-30,1.44
95-9840,LHXmfb,AWDEgu,1994-06-29,2.49
97-7720,MOLkOs,kuAuof,1991-03-30,2.40
80-6943,Jmsjnh,wcfzPu,1995-11-31,4.32
68-8814,RZtYcy,kvhOVh,1990-07-25,1.03
91-7920,OxOOLf,xptSEe,1995-12-13,2.88
72-2419,lqDIrl,WwHhAe,1997-03-14,4.37
87-6932,INJIKE,XZitoR,2000-02-27,3.81
64-3327,zJaUuM,APRdrC,2000-10-02,3.85
88-8645,fDJdPI,dNrpOt,1998-03-30,3.51
97-0977,KivoRI,NqCklt,2000-08-10,2.15
76-1910,tMEeVx,Coihax,1998-04-09,2.81
49-4285,PuOuhj,VKcIyd,1995-04-02,3.37
48-9575,QRbBaj,MHlxTa,1991-06-16,2.08
58-7016,YOsHAn,mbxGbz,1996-01-04,2.38
63-5388,sdJUHd,oMlxEa,1993-12-20,1.98
53-7352,gVuKii,wEwgtB,1995-06-15,2.28
56-6954,XljjmM,GbPCsI,1993-10-21,1.94
64-6626,HWWAbi,yLPVLq,1994-07-09,1.13
91-9635,RSJigb,oPIvDe,1991-06-13,2.65
59-9350,pnZUcl,iqEclM,1992-04-25,3.66
65-8643,GDzvYA,ZDrPst,1998-06-11,1.81
61-7265,SfHvJZ,zFUXcD,1991-07-31,4.91
55-3759,aNXstY,xxwgxi,1999-11-25,2.34
48-9804,WVXHIy,anUwvo,1996-08-09,2.17
61-1184,OCWeuX,WmABsp,1990-11-28,2.34
92-2262,npwnTA,nXjxoW,2000-02-12,1.22
80-6095,XqMgeT,kzboqL,1993-12-12,2.54
65-6657,cQUkrx,swwIGv,2000-08-15,1.89
66-8097,yhJwhX,SOyiDo,1994-11-26,4.99
87-5108,fidhaA,bheHwR,1998-02-16,0.94
79-6624,SdHELy,jxQXgA,1996-03-27,3.85
63-5881,aYgtCE,YgwlRL,1998-02-26,1.73
63-3920,iJposz,IxdVRB,1998-04-29,0.95
74-5483,nbBgiZ,femAvE,1998-11-13,3.60
54-9977,fhQRaD,irQsZX,1991-01-16,1.67
43-9017,UzwjfT,oTkjdM,1996-01-06,3.19
70-4405,MhpgBo,OisLCY,1998-04-30,3.31
67-6799,xhALnS,PeONaW,1999-10-28,1.45
68-9378,INRQXd,lnOSNj,1995-02-09,1.10
49-9028,eiQMDi,FgeScE,1993-02-03,3.99
60-2106,kBCHUo,fCZyyI,1996-05-10,2.70
45-8132,AmIjBY,yaaAfI,1994-09-17,3.80
81-2909,EmsvVT,NFyIjr,1991-08-14,4.46
74-0815,TbGxKW,mwekPF,1994-09-14,2.43
75-1515,RyyPYa,dBiPHn,1998-01-17,1.73
92-1514,mVHhoT,VbwsoM,1992-12-02,3.95
74-9322,rCTUuS,PNnDiz,2000-03-03,2.13
96-6914,sNuFRI,Ltnamr,1993-05-13,1.11
79-5067,nveNYs,mUfkGO,1994-07-12,2.70
69-8115,ZgVwXb,UsKMsR,2000-07-11,0.81
78-9161,QZoEpJ,aiZihj,1991-05-21,1.22
86-3112,VdkQVj,UXWweP,1994-11-16,3.73
46-1055,evZbda,WwRuYJ,1998-08-29,1.08
57-0301,bhikHM,xkIQEz,1994-02-14,4.15
78-5316,qivdyx,iCGrni,1993-01-29,1.03
76-9228,cyYVOe,voDWjb,1995-06-26,1.47
60-7976,ApeOkN,BaDIEf,2000-04-19,4.38
87-4222,AWMnpS,OfBbSA,1993-03-14,3.04
65-9564,VeUlpt,yncIeq,1991-07-02,2.60
58-4178,KAGVvK,vFziXc,1997-03-24,2.68
45-7183,VALtVN,akiuXK,1990-08-30,4.29
75-3347,codaMi,sfYgWl,1990-11-22,2.72
50-7361,hYtnKF,ATIYKg,1998-10-10,3.93
70-5807,YVYoQf,PaIPIR,1991-04-29,4.85
99-9055,fWbjZd,AgMPTh,1992-05-20,1.83
66-2101,hJYadZ,FOCCFx,1992-07-18,4.61
74-0434,SPlMsS,UkgfYA,1998-02-16,0.84
57-8822,LyiAJJ,dniGWG,1991-10-24,2.98
55-2330,NKIEOf,qHugcu,1998-03-22,3.53
92-1665,QdYDsA,BkLKdH,1999-01-31,2.32
64-2288,cCGgJn,WvEOCJ,1994-12-02,1.83
54-1894,AMphvW,mWbeUq,1994-04-06,0.88
81-7090,OlEgmm,TsJVSp,1991-05-13,2.07
57-4557,YkcgLK,sQllLC,1991-09-11,1.69
54-6850,XcoaGy,qSTTaH,1998-09-09,2.89
99-0697,NtgCPI,uDvIIz,1998-03-03,3.92
70-0979,jRVKWu,nubFZp,1997-09-26,3.78
86-2401,GWCLQf,TsQjBj,1991-07-12,4.05
86-9874,mOAStg,wBhBlM,1994-05-27,3.74
54-1429,ztVlBa,fJIKvT,1996-01-01,3.67
60-5392,yVZbSH,eLqTIA,1996-05-18,2.09
79-4683,xaBzqj,mzCLon,2000-11-23,4.49
69-6033,qCLXQY,wZHzJj,1997-04-12,2.63
86-1610,KtmpDJ,mLndxb,1998-02-14,3.96
61-2212,hoNDlb,IKpolB,1995-06-16,4.87
80-2956,lFCWHU,smMTXP,1997-04-18,3.14
80-1325,yagmHU,jsaNwP,1993-05-26,1.62
85-1195,qDTmEu,PevzJJ,1990-07-09,3.85
75-4307,ZcOpXE,zQELuW,1990-01-14,1.12
82-5208,hSYvxX,oBfIyB,1993-06-31,1.92
73-9970,gDvKuG,GCIEag,1998-06-10,4.75
67-0169,kioOEM,rLujgF,1995-10-11,1.04
85-7440,itKGsc,spvqKa,1990-05-23,2.73
87-6068,EuCDMS,XSfkIV,1999-01-09,3.71
90-8161,HPynPd,sLydxW,1990-07-16,3.36
60-3627,ERlNpf,SvzxQH,2000-05-17,0.81
49-4948,nCevdf,spHLvT,1994-05-02,0.86
81-7053,atecPs,qlCzDZ,1998-07-24,0.76
74-4778,hUlgFn,zgOqbd,1993-01-11,4.77
76-6267,havHtc,VyHpfR,1996-09-06,2.66
75-5752,ZgbSuE,bFKnrQ,1995-11-04,4.87
57-4426,snLroY,zaHjaS,1996-07-17,3.74
84-2665,JyrkZA,bIvRLJ,1999-10-30,1.99
52-1427,qcJyap,MLHNfz,1999-12-18,1.40
96-4927,nRzYtD,WFjGku,1995-06-15,0.98
51-1245,XdQcMy,veuuKN,1996-12-14,4.52
66-3528,PmgfVF,xPEFei,1997-08-15,4.44
74-8117,kBDnGu,QIIwrz,1991-11-18,4.50
78-2606,cvorxL,SrnlDD,1997-01-21,4.00
44-3396,zhvhct,Yjcjrx,2000-12-29,1.84
43-9339,jdsUOZ,zCQhUf,1991-02-10,4.17
73-0529,upzxIK,dUOoEJ,1995-08-13,4.34
51-3436,RAcQBZ,kcQqLK,1995-06-31,2.72
83-7237,VIdPWI,vZDQHM,1995-09-05,3.13
44-2507,JcxlHE,gVbNbx,1990-11-24,1.47
81-2999,cIFgdG,eMjZpO,1997-07-05,0.87
95-5762,iryQoJ,fLsyAv,1990-07-17,3.90
65-4019,zfOrua,DcysGl,2000-03-30,4.36
68-9346,OcBDGI,imBZKs,1994-08-14,0.88
67-3997,IxWLpK,dzeBcJ,1995-04-11,2.35
74-2027,njeCDf,aFFvyy,1998-06-15,1.40
49-1625,BwsXHD,DRrbxA,1997-05-17,4.41
56-1964,Xtrjot,JmbUcE,1991-03-05,3.88
57-9223,WgJtMh,qNRGbI,1998-03-01,3.99
66-7927,chLSgc,lYVtfa,1996-08-07,2.36
63-4107,bQpvVV,SLhggp,1992-11-28,4.33
95-5616,wBuqGU,IPKija,1991-12-06,2.86
47-3021,dgeULJ,ocqldC,1999-08-30,3.12
72-1345,rglVnx,XVHZwe,1994-04-21,2.78
75-3384,GTEGuQ,IKCeFs,1995-04-07,2.42
60-5713,jNCNwF,lLARbA,2000-11-08,1.92
85-7553,RRFYmg,XsGQfR,1996-11-06,1.61
47-0199,YttsYp,wxcErJ,1990-05-13,1.48
54-3276,gVdrBg,YPFkxg,1990-06-26,0.99
59-4165,uTSBJU,uGhktI,2000-02-11,3.42
58-7882,pdkLvn,XQqLfC,2000-02-21,3.03
54-2497,WvPqkq,IKlDTu,1992-12-14,1.58
53-8192,mUSTGP,eSAMmi,1991-11-07,3.28
64-9931,rGXOGy,UzAOkP,1999-11-11,3.57
71-8260,yYuHRj,gahHJj,1992-09-30,3.26
85-1069,YVkULL,rsvLdk,1991-11-07,0.93
71-2302,BawrZC,DMZXqk,1991-05-12,1.89
80-4310,tQXhGb,DSMeGS,1991-08-11,1.89
44-2857,CmObXY,ljtVjw,1991-12-05,4.90
64-5014,xATofZ,qJaEay,1991-08-04,1.90
83-9175,qjKGuB,OjVliy,1996-02-12,4.97
48-1363,LuDgMD,ZfVvUt,1996-08-13,4.66
55-1660,SwUgHo,lERztH,1999-10-08,3.30
99-2934,fJrgyW,njxTxm,1998-12-12,3.67
86-1172,hcYVyL,IGPNoK,1996-05-30,0.96
81-8350,uJjrYF,GPBwLQ,1991-07-31,3.32
92-0225,NZcSbY,lXGDHg,1990-05-17,4.13
71-3679,dOCfjh,TCwARJ,1996-05-27,1.42
57-8177,AGehEs,ljRDOn,1991-05-08,4.74
99-4091,QGzhIB,HnWDlm,1995-03-28,3.00
64-9372,OOLslS,uNHBMT,1993-01-03,4.81
88-7849,OAtapb,gdzkMg,1996-10-02,0.86
58-8326,SAnvmc,ooosSR,1992-11-02,2.99
76-5153,MIIyYs,yszrPm,1994-06-28,2.98
46-9624,CutATj,DyNqFl,1990-02-14,3.77
98-6327,WAVmdp,BqtJFn,1991-12-01,4.02
59-5604,jySwVi,jCwISB,1993-10-22,3.80
65-9829,KtrTMx,ZIgtgv,1996-01-26,4.20
96-0040,lKEAfT,NAdDvT,1995-11-08,3.08
68-4579,MWzSOd,JZwCTq,1991-11-29,3.00
86-7994,pUUBTB,lzcdHX,1996-02-28,4.79
44-7664,yGJhSx,XxIaIe,1995-02-16,0.81
54-7419,HbpaIr,XbImqY,1995-05-22,1.82
81-6212,EFxImK,MidTBH,1995-01-09,4.79
57-5772,WolzEr,eeydVb,1998-02-12,4.79
68-4824,xTKwXv,yuKanT,1996-01-25,4.84
46-6628,qIprFZ,xMjrNn,1994-02-15,4.76
60-4918,HlWEIU,aSqXIm,1998-01-19,4.97
83-7244,CSFWkT,WlCZQd,1996-11-15,3.86
62-9719,FZdmPR,aDKcxl,1997-05-15,2.47
90-6819,WDCApr,aOcIdF,1994-01-12,1.53
79-0643,uPvoLu,FbxPNs,1999-05-20,0.99
86-4284,qFEejT,mkHFUS,1996-08-23,1.05
52-3865,kJRhjv,rsmTUG,1996-02-23,4.00
74-0926,GyvElI,BDviVP,1991-02-19,3.45
49-9268,ENByZY,KMdMCs,1996-12-25,0.88
71-2621,RVLHFU,tyYjhQ,1990-01-01,4.50
51-1985,DWagcB,jRcZnc,1990-01-05,3.07
71-6755,hAbYuE,dozWuu,1998-05-09,1.88
69-4770,WDzUAs,EWzdCm,2000-06-16,3.17
78-8653,GBbjKt,kRKPll,1996-03-16,3.28
92-1299,OfiiXl,ZwqnaY,1997-12-17,2.22
67-1320,pKdwkR,GhtxDI,1993-06-28,0.86
93-1547,TsLTDh,NBYyJq,1998-11-16,2.95
76-1308,EeHycc,BMXANy,1990-09-07,0.99
89-1101,yeUBlC,ftrTql,1995-05-04,4.93
52-1446,NDlSDB,nXBZAO,2000-05-25,3.40
43-6870,Hcalxf,GRtxfi,1990-05-06,1.49
57-7290,Cvuznr,zgcSIK,1990-07-16,3.93
89-3836,gFcueB,MVwNXs,1998-01-12,1.36
89-4350,gwtBHE,bIJDVk,1998-05-13,1.96
87-8665,jwbuTq,GICCRK,1992-05-30,1.11
87-5075,VOamcI,mKEAmp,1995-11-26,3.12
50-0791,ckiikj,OchgDw,1995-05-10,2.15
85-1536,sToAKb,DFxMEK,1995-01-06,1.40
71-4887,BFoHBV,mWUfgH,2000-11-31,3.79
55-6766,FarMXJ,NxbEAm,1991-08-13,3.07
82-3600,ZjGAyZ,ZEeppF,1994-02-14,2.89
71-2817,OBVZCG,OKcFSP,1990-10-15,3.41
72-2040,kmRSMR,jrDlxp,1998-10-11,4.26
67-6992,iRrxrR,QjPiyA,1990-05-01,2.68
45-5716,EQZCxX,QAYVAk,1996-05-10,4.42
46-3486,mPNRfh,MJRTkY,1991-09-20,3.96
50-8866,YITLlH,OVJPGG,1992-05-02,4.71
45-7072,axmAaP,BKrrOB,1998-01-30,4.01
44-8351,bXhlKm,WUuggU,2000-10-27,4.08
67-8230,MjCzSz,BUffLJ,1996-05-06,2.75
43-6323,YIBJbr,xtsjnR,1994-10-23,4.22
66-7933,PNfvnf,QonTWX,2000-01-20,4.06
44-0191,ggscUt,ljvjpx,1990-08-14,1.41
55-5306,Yrcwpr,BmIcOC,1994-03-23,4.87
67-9593,tfhbsA,MHMmCP,1990-12-06,4.89
89-8361,KgSunI,sCKdYw,1994-06-04,3.30
86-5140,caaRBT,EXINkg,1992-08-01,1.18
87-8184,YoIctE,xCsyrO,1998-01-07,2.20
72-2857,MXLVBO,ngJVcs,1999-03-05,4.58
44-3463,LVFnNQ,uxfxBt,1992-06-24,2.60
92-8188,HZizZo,fJyRmn,1998-03-22,3.90
85-1218,vQyYaF,mLNpBy,1993-06-20,1.11
95-6521,OGXwau,ctHACf,1994-06-14,1.95
70-7053,duYzKg,ymPkht,1998-04-12,2.62
60-7197,XHxvDv,znNyzq,1994-03-13,4.84
50-4546,FEWWlJ,xnmQIT,1996-01-29,1.88
66-8451,VFQBhX,HeOXlL,2000-11-10,2.75
49-3318,urpEmb,VVZltI,1999-05-06,2.81
78-7702,gSJtgA,OcnHiX,1997-06-12,4.14
88-2778,AAkSVv,mKUErO,1997-08-16,1.00
48-4178,mEpzkT,CVMLlU,1997-03-08,0.96
47-3433,UOkVtU,wZNcUj,1994-03-11,1.42
71-0630,fdTdKN,nirlhq,2000-03-01,1.59
99-9864,UuYDIi,RtEnYP,1996-11-18,3.09
52-0790,hqagSo,FfMBSu,1994-03-13,2.97
54-1876,ngXlkB,cKuBQx,1994-10-25,3.04
64-3442,pLsXIq,NbzBXg,1999-09-16,3.66
85-3149,HUALyd,RgaeUT,1999-02-09,1.79
57-4768,iyvpPm,uvjpWO,1993-09-27,4.86
69-4147,AngOBs,gabdSy,1994-04-21,4.00
53-4498,YRQSHH,slNeWx,1998-06-15,4.24
55-6682,VEWtpp,weSVPw,1998-11-13,3.86
61-3134,VerKNL,GFEsZN,1990-03-27,4.72
52-7778,JVkAUP,AncWVl,1992-08-09,1.00
51-1354,NYgKrh,GZyNfJ,1990-12-29,3.45
78-1391,ukKmdW,sgUMgw,1995-02-01,1.85
73-8050,jSCXwh,rTErLD,1998-07-25,0.97
85-8933,jcbzeE,RqytjY,1990-09-17,1.53
55-5920,JagVvG,FLqvih,1999-01-31,1.40
88-1778,FwmpvN,zRYzQd,1993-09-28,1.02
97-8774,yHvMeh,mPrbKT,1993-03-11,4.98
96-0409,UHDMlI,DUlKtq,1997-01-04,2.59
87-7289,FPrWRL,lZJYRx,1991-09-07,2.99
79-0523,njtaJY,cBAEZK,1996-07-14,2.10
84-5435,DrBMFh,ciDKBu,1995-09-27,4.94
97-4714,qrVrld,dYdKSq,1990-08-31,2.51
47-2911,leeTXN,FElotv,1990-09-13,4.12
99-6107,gtoicF,vPZDpW,1999-04-23,2.17
98-6708,DdfqCM,VNjlUi,1997-03-05,1.71
44-4565,bZLwLb,ZoitKz,1994-08-30,1.10
70-1685,KinQbe,iSarnG,2000-10-01,3.55
74-8805,FFDISa,XUDUTB,1998-12-12,2.86
45-7494,ykkFJH,bRkcIr,1994-10-15,4.51
64-4883,pknEjS,UBwYsJ,1997-06-14,2.63
82-2500,XgXWnG,AELqvt,1998-02-14,4.21
46-8113,EbKeLG,uoMtSA,1997-07-08,2.80
47-4133,VTxAJj,dDmbXw,1990-08-04,0.73
85-7668,GenCql,lUiQbm,1995-05-24,2.03
94-1982,IRIHVn,IaCTvo,1997-02-03,2.85
48-1378,cekMNN,nnpSum,1990-12-25,2.41
84-4053,ZPDCaW,BBxMzr,1993-07-14,4.35
62-0083,ppZGmF,hXjoZU,2000-01-01,3.97
77-2327,rHEEzF,RYZQfn,1990-10-20,2.17
98-9777,qRSgjl,soXxHe,1993-08-14,1.58
59-1535,ADTqqT,XXhmug,1993-01-31,3.00
91-7026,DiygMH,RPTOzh,1995-07-30,4.80
60-8705,ZbIkRO,lziLev,1999-09-29,4.54
55-6164,VeBaJR,EeIrRq,1990-06-31,1.33
97-8903,ejmCie,WNmMNM,1999-01-22,4.84
